coverage,interval_width
0.9064122459145162,3.1674608005720524
0.8611031285322911,2.6196335774845134
0.927486253999272,3.5344199567186028
0.8681150257677644,2.5029934563422964
0.9005306818399524,3.1446985042090287
0.9047646416460716,3.103372800134912
0.9003965745157768,3.134869045348313
0.9067570933195395,3.2085671412804024
0.9391344330133916,4.002140674036098
0.9354369025039754,3.857537248064677
0.9176006283886047,3.423381898064713
0.9356284843956549,3.8263498891682866
0.9140372052033642,3.5111455815423884
0.8862195145314865,2.9380988192478146
0.8770810582983697,2.8826958021335956
0.8942084794145257,2.918066099521112
0.892656666091921,2.985807643376586
0.9174856792535969,3.5489512468778406
0.9252447458666206,3.4639314766721463
0.9098607199647489,3.417373298403371
