coverage,interval_width
0.959866220735786,0.5967421962095875
0.9375696767001115,0.5650791527313266
0.9487179487179487,0.6444736622073579
0.9671125975473801,0.7006941192865104
0.9520624303232998,0.5882119565217392
0.939799331103679,0.5842796822742474
0.9810479375696767,0.7006821348940914
0.9682274247491639,0.6123499163879599
0.9509476031215162,0.6094386845039019
0.9537346711259754,0.5930023690078039
0.9498327759197325,0.5724831382385728
0.9771460423634337,0.6921856187290972
0.9531772575250836,0.6331649944258639
0.9542920847268673,0.6334803511705687
0.9459308807134894,0.5574545707915273
0.9587513935340022,0.6077295150501671
0.9643255295429208,0.6659116499442587
0.9632107023411371,0.6425121237458193
0.9793756967670011,0.6933065774804901
0.9515050167224081,0.6599867614269789
