coverage,interval_width
0.8935340022296544,0.4426159420289855
0.931438127090301,0.547796822742475
0.939799331103679,0.5741701505016722
0.9018952062430323,0.5359138795986622
0.8968784838350056,0.46469537346711265
0.9119286510590858,0.503319397993311
0.9186176142697882,0.5211215161649945
0.8879598662207357,0.4559053790412486
0.9130434782608695,0.5011967670011148
0.8561872909698997,0.4033267837235229
0.9208472686733556,0.5345666109253066
0.9297658862876255,0.5424283723522854
0.9264214046822743,0.5267697881828316
0.9163879598662207,0.5126231884057971
0.9381270903010034,0.593996934225195
0.887402452619844,0.46553455964325524
0.9163879598662207,0.5302031772575251
0.927536231884058,0.5510847268673356
0.9169453734671126,0.5004604236343366
0.8907469342251951,0.45611092530657743
