coverage,interval_width
0.8933272027127996,3.071249458322115
0.8896488303925513,2.844584281530926
0.9087112286146714,3.2464812122407314
0.8616778742073299,2.5492802424905276
0.8749353411115581,2.724299987698212
0.8674828055252217,2.65780060531111
0.9376400942582908,3.984457712050939
0.8980975918156215,3.2670321380895744
0.9053585455102784,3.151077064216046
0.8761997815966435,2.751064376479448
0.9223518593022587,3.512805152833308
0.918884227062858,3.5169350054326567
0.9167385098760465,3.4548558577191235
0.886947525719869,2.853874839274993
0.9044581106193843,3.3779696924864306
0.8704140084679196,2.7455405639392323
0.9108569458014828,3.1834659004727817
0.9314711573462077,3.5920081446591956
0.8879629097457709,2.956390637299216
0.9048221162135754,3.112412347434866
