coverage,interval_width
0.8639910813823858,0.49799765719772526
0.8528428093645485,0.4809960696598231
0.8623188405797102,0.5317209876752019
0.8913043478260869,0.5634672909886297
0.8712374581939799,0.4796684945960322
0.903010033444816,0.5857916790880571
0.8840579710144928,0.5880750121511169
0.8745819397993311,0.4781992396291853
0.8857302118171684,0.5426958729859556
0.9057971014492754,0.5274124440576611
0.8957636566332219,0.5568154708091094
0.9052396878483835,0.6219776552252753
0.8678929765886287,0.5108326302533381
0.8818283166109253,0.5699485292360267
0.8762541806020067,0.48278366070103834
0.8439241917502787,0.47606005329363743
0.9336677814938684,0.6671283556370902
0.9381270903010034,0.6622197168232409
0.9437012263099219,0.7474746973071751
0.8868450390189521,0.5346780040494965
