coverage,interval_width
0.9147157190635451,0.6986277942317701
0.919732441471572,0.783029818566969
0.8723522853957637,0.7982012020557436
0.8389074693422519,0.7380159305828787
0.8517279821627648,0.5015596359281627
0.899108138238573,0.6496401629224557
0.8695652173913043,0.6152956792639805
0.8963210702341137,0.5618050391495658
0.8979933110367893,0.7550696546680972
0.8717948717948718,0.620289367097824
0.9108138238573021,0.8544288269973498
0.927536231884058,0.7857209943740584
0.8963210702341137,0.6559024231350953
0.9336677814938684,0.7847961007896807
0.9492753623188406,0.8786087625751405
0.9124860646599777,0.6865887492257664
0.8433667781493869,0.5848224044259227
0.9147157190635451,0.813504736329678
0.8879598662207357,0.6549001467361212
0.9141583054626533,0.6776464674059078
