coverage,interval_width
0.9026063100137174,4.341808716479861
0.8942539247065996,4.399243243137379
0.8795305593659503,4.154025573577872
0.9092516384697454,4.321150003391761
0.9109586953208353,4.245143906509323
0.9000457247370828,4.171605192005976
0.8931870141746685,4.253704471884634
0.9071787837219936,4.3791644672712176
0.8805974698978815,4.133564372625603
0.8857186404511508,4.04776945848263
0.9125743026977595,4.225549557247226
0.9039780521262003,4.178501591121189
0.8871208657216888,4.294760172835283
0.8924554183813443,4.2886939887395785
0.8961743636640755,4.256207186216654
0.8932479804907788,4.197713185019461
0.9060509068739522,4.270406310017521
0.8974851394604481,4.201623186227768
0.9080323121475384,4.1376624572839855
0.9176345069349184,4.499381166720324
