coverage,interval_width
0.8868450390189521,0.5244344025679155
0.9319955406911928,0.6724872130958424
0.9297658862876255,0.7022694358129457
0.9236343366778149,0.6607641040371574
0.8996655518394648,0.5730332144287577
0.931438127090301,0.5652572732188386
0.9113712374581939,0.5925036718562254
0.9219620958751393,0.5588736721519513
0.8879598662207357,0.5285126919045646
0.9225195094760312,0.5782640381104812
0.9264214046822743,0.6499935387038841
0.939799331103679,0.6487473117472765
0.9141583054626533,0.5751498640430632
0.8918617614269788,0.5899321988753055
0.9448160535117057,0.7396458573499449
0.9002229654403567,0.5600127439426991
0.8768115942028986,0.5219225255934489
0.9269788182831661,0.6477391267795218
0.9169453734671126,0.6052079916472863
0.8890746934225195,0.4745922351767993
