coverage,interval_width
0.8901895206243032,0.4328062732851629
0.9186176142697882,0.48698581057328394
0.8957636566332219,0.45058960756451116
0.9024526198439242,0.47631108427587954
0.8678929765886287,0.396306089785885
0.9041248606465998,0.4535596168539865
0.919732441471572,0.492221350571144
0.866778149386845,0.400819299335364
0.9018952062430323,0.45172224301632546
0.8801560758082497,0.41476836447659515
0.9214046822742475,0.5013987639109083
0.866778149386845,0.39102921899633897
0.9013377926421404,0.46328732235270575
0.9096989966555183,0.48145335851480786
0.9018952062430323,0.47434936398540634
0.8729096989966555,0.42151636868520936
0.8717948717948718,0.41099743218590307
0.9175027870680045,0.5054906562921162
0.9091415830546266,0.46576126187378497
0.8706800445930881,0.4059502983562976
