coverage,interval_width
0.9069806845137242,0.389530249014378
0.9186716367333108,0.42179616225327377
0.8812267028126058,0.37143850693254316
0.9139274822094205,0.38777954142294907
0.9120637072178922,0.3798202926671639
0.9344290071162318,0.4310748708921096
0.9161301253812267,0.40758380536713146
0.9078278549644189,0.3850158793659231
0.9330735343951203,0.394145664399629
0.9129108776685869,0.38852913926228694
0.9235852253473399,0.4237880391963492
0.9039308708912233,0.3982166166256836
0.9398508980006778,0.39974358022926293
0.9107082344967807,0.38694948801491535
0.9344290071162318,0.43702616794641275
0.9330735343951203,0.44749073686738705
0.8903761436801084,0.3922254189924571
0.9010504913588614,0.3826342948318326
0.9398508980006778,0.38839457031008495
0.9161301253812267,0.40922342236027626
