coverage,interval_width
0.8584169453734671,0.4889535012878488
0.8639910813823858,0.49070591809385766
0.8651059085841695,0.5406577622793749
0.9002229654403567,0.5710913692857166
0.8784838350055741,0.4958064216349282
0.9191750278706801,0.602281083140988
0.8929765886287625,0.5923378994326697
0.8784838350055741,0.48317542558577203
0.907469342251951,0.5545516422381149
0.9158305462653289,0.5462591673007654
0.8968784838350056,0.5664413511132336
0.9018952062430323,0.6188117607037692
0.8846153846153846,0.516591748988084
0.9002229654403567,0.5836802022263322
0.8706800445930881,0.48243358906555606
0.8578595317725752,0.47886383542645494
0.9370122630992196,0.6663626985120287
0.9381270903010034,0.659087661369993
0.9409141583054627,0.7536836360543504
0.8968784838350056,0.5353535116231237
