coverage,interval_width
0.9054557777024738,22.6316166757517
0.8795323619112165,21.23795874313719
0.949678075228736,26.4992704452149
0.9113859708573365,23.0039951397191
0.8615723483564893,19.590496896898543
0.9115554049474754,22.21145941209978
0.9657743137919349,28.561423203212957
0.9027448322602508,23.444195694715834
0.8678414096916299,19.39691843204025
0.9156218231108099,24.137652137173838
0.9473059979667909,26.789822430837738
0.9515418502202643,28.308207481299227
0.9159606912910878,24.60065574752309
0.9044391731616401,22.994808094521947
0.9413758048119282,27.644664689277704
0.8925787868519146,21.843509807431758
0.8993561504574721,23.587753490455754
0.9320569298542867,25.619604937644322
0.9251101321585903,23.549827564837322
0.8957980345645544,22.027894403178973
