coverage,interval_width
0.9025614498917562,3.090838313300335
0.9084238557771519,3.3381447146288337
0.9393068567159032,3.840394269573423
0.8697243136578731,2.6764429231476257
0.8796290974577083,2.8965696056785726
0.8843994865605302,3.1156392710491754
0.8937486828744947,3.1239139882424283
0.9082131156963044,2.8994706032794957
0.9125620246374313,3.544504804568796
0.9501695499741365,4.131784959183122
0.8904917907159415,3.313076147540108
0.9500546008391287,4.336430383458391
0.8994195068682108,3.115544542016851
0.9008946874341437,3.3085398485300246
0.8818514474011916,2.9925138617156453
0.8861620399639826,2.9648561798380872
0.8831350460754449,2.694578620307698
0.9194972891162327,3.6152056381393636
0.9158763913634883,3.373620333145523
0.8704331666570876,3.1854172664251146
