coverage,interval_width
0.8930870891223314,19.286432160804022
0.9351067434767876,23.336683417085425
0.8934259573026093,19.497487437185924
0.9113859708573365,21.407035175879397
0.8934259573026093,19.59798994974875
0.909861064046086,20.502512562814076
0.9171467299220604,21.989949748743722
0.9071501186038631,20.663316582914575
0.923246357167062,21.798994974874372
0.923415791257201,21.256281407035175
0.9093527617756693,20.291457286432156
0.8803795323619112,18.76381909547739
0.9464588275160962,24.19095477386935
0.9071501186038631,20.52261306532664
0.9095221958658082,21.04522613065327
0.8802100982717723,18.341708542713576
0.8485259234157913,17.266331658291453
0.9074889867841409,20.35175879396985
0.8934259573026093,19.798994974874375
0.8934259573026093,19.718592964824122
