coverage,interval_width
0.9188075943061862,2.845014425132486
0.9296702875644194,3.124955435553928
0.9210107860605016,2.95511513758389
0.911240109584842,2.835271382701609
0.8867559438281893,2.497167984782063
0.919401498170393,2.7405206330346554
0.8812767017261528,2.263331292377123
0.9072552062379063,2.9220233434332195
0.9051094890510949,2.59916095226504
0.9024273425675805,2.6034550270604595
0.9145353181217312,2.7197321943565593
0.9363181792057015,2.9711787823386118
0.9465869685997279,3.2154918387769187
0.9265475027300419,2.9244309342510717
0.8975228461405828,2.6752221730607424
0.936548077475717,3.0693300202043394
0.9120639117190643,2.8387415276129007
0.9237312489223518,2.861074221713559
0.9345173094239132,3.038598068343437
0.9262792880816905,3.311051974406687
