coverage,interval_width
0.6688963210702341,0.20100000000000007
0.5284280936454849,0.15299999999999994
0.6042363433667781,0.2030000000000001
0.633221850613155,0.2149999999999999
0.6304347826086957,0.1870000000000001
0.5719063545150501,0.16699999999999982
0.6404682274247492,0.2199999999999998
0.6003344481605352,0.17699999999999996
0.6599777034559643,0.2250000000000001
0.5997770345596433,0.17999999999999972
0.6042363433667781,0.17200000000000015
0.6404682274247492,0.19800000000000004
0.6103678929765887,0.18900000000000006
0.5730211817168339,0.16000000000000014
0.6822742474916388,0.20899999999999982
0.644927536231884,0.18200000000000033
0.6153846153846154,0.19999999999999998
0.6354515050167224,0.19999999999999973
0.6688963210702341,0.2119999999999999
0.6053511705685619,0.1750000000000002
