coverage,interval_width
0.9245846669714982,4.699085034734265
0.9157750342935528,4.504202012367365
0.9233958238073464,4.570493472477821
0.8951074531321445,4.68831579843077
0.9471726870903826,5.322506952293551
0.9290352080475537,4.744864762495316
0.9475689681450998,5.444018039865596
0.9088858405730834,4.281230892199567
0.8803840877914952,4.164690010148673
0.8834324035970127,4.136333502266218
0.9109282121627801,4.707311539230376
0.9081847279378144,4.329838548042234
0.9169943606157598,4.433978893893175
0.9279073311995123,4.576876860248646
0.9198597774729462,4.662825626915018
0.9017832647462277,4.190146336421291
0.9243103185490017,4.911705999830262
0.922267946959305,4.350870098303652
0.8893461362597165,4.265268725864031
0.9333333333333333,4.893757852382932
