coverage,interval_width
0.9325529542920847,0.5328393787682587
0.9141583054626533,0.47784866882239657
0.9236343366778149,0.5100208447287023
0.8851727982162765,0.4173370928825093
0.8561872909698997,0.38829699223034925
0.8745819397993311,0.4068694375063106
0.9102564102564102,0.47419103172107674
0.8974358974358975,0.44943412950663897
0.9057971014492754,0.4733765361696366
0.9180602006688964,0.5009513075778027
0.9046822742474916,0.47263779763726127
0.9158305462653289,0.4797156021221333
0.9303232998885173,0.524092690963677
0.9392419175027871,0.5502256602107424
0.8957636566332219,0.4420327759598354
0.9175027870680045,0.5080718478495639
0.882943143812709,0.41727706117278673
0.8918617614269788,0.4530899775680501
0.8946488294314381,0.42974717884279345
0.9046822742474916,0.47416771548975273
