coverage,interval_width
0.9025614498917562,3.089746770213493
0.8588999367779757,2.5870584803173173
0.9213747916546928,3.4035834920300663
0.855872942889438,2.3687621131156047
0.8888633446366649,2.970320054796341
0.8918711803360346,2.871841111043122
0.8935187846044792,2.9789563719509142
0.9022932352434048,3.125870038546602
0.9368162921240685,3.9192719202923607
0.9321800103454222,3.72345182707972
0.9104354656397877,3.2948068022053936
0.91886506887369,3.5030493901867805
0.9010862693258234,3.1500496296308507
0.8848401249113934,2.905465508658305
0.8596087897771902,2.602432158123352
0.8936528919286549,2.8961669455660672
0.8921202367952181,2.964783830602051
0.9118723298273848,3.4116832365590786
0.9224093338697626,3.4127920870356685
0.9089986014521907,3.388957143219456
