coverage,interval_width
0.8478260869565217,0.3610834711222234
0.8383500557413601,0.3797936248677729
0.8645484949832776,0.3829048638681999
0.8199554069119287,0.3452302718040253
0.8612040133779264,0.38117310739302734
0.9141583054626533,0.4663345851372719
0.867335562987737,0.38607390129542
0.866778149386845,0.38160038393556295
0.8723522853957637,0.3993757764750798
0.8606465997770345,0.3847744209419201
0.8784838350055741,0.4261397335453252
0.846711259754738,0.3783257103336401
0.9119286510590858,0.47705045978065136
0.8489409141583054,0.3648841603653569
0.8723522853957637,0.40064007578586125
0.9096989966555183,0.46126625092022194
0.8612040133779264,0.37885427051251386
0.8890746934225195,0.4232256557122734
0.867335562987737,0.39370313635620807
0.8940914158305463,0.432379269982237
