coverage,interval_width
0.9057971014492754,0.4728459270374547
0.8840579710144928,0.43574712188483966
0.9158305462653289,0.4831659916790849
0.9141583054626533,0.477583129232998
0.8940914158305463,0.44458489833458376
0.9046822742474916,0.45496549360171235
0.9487179487179487,0.5872237691601586
0.903010033444816,0.46605218994766373
0.9158305462653289,0.47320102281588694
0.903010033444816,0.4617866980154702
0.9180602006688964,0.49663127293775844
0.9420289855072463,0.5513618813006502
0.9080267558528428,0.46288500545991246
0.8901895206243032,0.436788381204134
0.8840579710144928,0.4388547664273397
0.8924191750278707,0.4364471134699343
0.9241917502787068,0.5188823062267904
0.903010033444816,0.4636288220944729
0.9253065774804905,0.5163354250400071
0.8896321070234113,0.45131443876748184
