coverage,interval_width
0.9015587936292783,0.6443869346733493
0.9147746526601153,0.682512060301498
0.9090138935953914,0.6722346733668303
0.9017282277194172,0.6470979899497564
0.9183327685530329,0.6822351758793914
0.9044391731616401,0.6534683417085461
0.8595391392748221,0.5780924623115737
0.9156218231108099,0.6741547738693541
0.8773297187394103,0.6065457286432263
0.9368010843781769,0.7312909547738755
0.9056252117926127,0.6582371859296572
0.9283293798712301,0.7052618090452185
0.9024059640799729,0.6491527638190959
0.9196882412741444,0.6862974874371872
0.9198576753642833,0.6865577889447181
0.8829210437139953,0.6225085427135681
0.8815655709928838,0.6168914572864352
0.9061335140630294,0.6649412060301501
0.8947814300237208,0.6344502512562826
0.8951202982039986,0.6395351758794021
